poi_id,destination_id,name,category,lat,lon,avg_visit_minutes,price_level,popularity_score,description,open_hour,close_hour
POI0585,BCN,Parc de l'Estació del Nord,nature,41.394444,2.184572,90,0,4.2,Parc de l'Estació del Nord is a park in Barcelona.,0,24
POI0586,BCN,Mare de Déu del Coll,religion,41.420052,2.151552,30,0,4.1,"Mare de Déu del Coll is a church building in Barcelona, Spain.",7,19
POI0587,BCN,Mercat de Sant Antoni,food,41.378623,2.162049,60,1,4.2,"Mercat de Sant Antoni is a building in Barcelona Province, Spain.",8,20
POI0588,BCN,Cash Converters,shopping,41.419328,2.18171,60,1,4.0,A popular shopping spot in Barcelona.,10,14
POI0589,BCN,Platja de Sant Sebastià,beach,41.371504,2.189512,150,0,4.3,"Platja de Sant Sebastià is a beach in Spain, in Barcelona.",0,24
POI0590,BCN,Cotxeres,nightlife,41.428191,2.175741,120,1,4.0,A lively nightlife spot in Barcelona.,18,2
POI0591,BCN,Monument a Bartomeu Robert,landmark,41.394887,2.175562,60,1,4.1,A well-known landmark in Barcelona.,8,20
POI0592,BCN,El Treball,history,41.370799,2.150955,60,0,4.0,El Treball is a public artwork in Barcelona.,8,19
POI0593,BCN,Museu del Calçat,museum,41.383464,2.175268,120,1,4.1,"Museu del Calçat is a Showcase different shoes style from the ancient times to the modern era, in Barcelona.",9,18
POI0594,BCN,Telenoika,culture,41.372666,2.161142,90,1,4.0,A cultural venue in Barcelona.,9,20
POI0595,BCN,Hivernacle,nature,41.387659,2.183929,90,0,4.1,"Hivernacle is a building in Barcelona, Spain.",0,24
POI0596,BCN,Parròquia de la Mare de Déu de Lurdes,religion,41.373045,2.156047,30,0,4.0,Parròquia de la Mare de Déu de Lurdes is a Historic building in Barcelona (Catalonia).,7,19
POI0597,BCN,Mercat del Ninot,food,41.388058,2.154116,60,1,4.1,A well-regarded food destination in Barcelona.,10,23
POI0598,BCN,tokomusic,shopping,41.38435,2.170304,60,1,4.0,A popular shopping spot in Barcelona.,10,20
POI0599,BCN,Platja de La Marina,beach,41.431755,2.240433,150,0,4.0,A popular beach in Barcelona.,0,24
POI0600,BCN,Bar Nuria,nightlife,41.393234,2.188499,120,1,4.0,A lively nightlife spot in Barcelona.,18,2
POI0601,AMS,De Dokwerker,history,52.367196,4.905015,60,0,4.1,"De Dokwerker is a war memorial by Mari Andriessen in Amsterdam, the Netherlands.",8,19
POI0602,AMS,Rasphuispoort,landmark,52.36774,4.891052,60,1,4.2,"Rasphuispoort is a prison ìn the Netherlands, in Amsterdam.",8,20
POI0603,AMS,Hollandsche Schouwburg,museum,52.366439,4.911154,120,0,4.2,"Hollandsche Schouwburg is a memorial and former theater building in Amsterdam, the Netherlands.",10,17
POI0604,AMS,Singelkerk,religion,52.367547,4.888281,30,0,4.1,"Singelkerk is a church building in Amsterdam, Netherlands.",7,19
POI0605,AMS,"Nieuwe Meer Westzijde, Oeverlanden",beach,52.333295,4.812087,150,0,4.0,A popular beach in Amsterdam.,0,24
POI0606,AMS,In't Aepjen,nightlife,52.376312,4.900146,120,1,4.1,In't Aepjen is a building in Amsterdam.,18,2
POI0607,AMS,Koninklijk Theater Carré,culture,52.362335,4.903926,90,1,4.2,"Koninklijk Theater Carré is a theatre in Amsterdam, located near the river Amstel.",9,20
POI0608,AMS,Nieuwmarkt,food,52.372553,4.900089,60,1,4.3,"Nieuwmarkt is a square in Amsterdam, Netherlands.",10,18
POI0609,AMS,Beeldenbos Noord,nature,52.38996,4.938581,90,0,4.0,A green space in Amsterdam.,0,24
POI0610,AMS,Magna Plaza,shopping,52.373656,4.890238,60,1,4.2,"Magna Plaza is a shopping center in Amsterdam, Netherlands.",11,19
POI0611,AMS,Samen Spelen Samen Leven,history,52.344915,4.90797,60,0,4.1,"Samen Spelen Samen Leven is a war memorial in Amsterdam, the Netherlands.",8,19
POI0612,AMS,Faralda NDSM Crane Hotel Amsterdam,landmark,52.399409,4.894843,60,1,4.1,"Faralda NDSM Crane Hotel Amsterdam is a hotel in Amsterdam, Netherlands.",8,20
POI0613,AMS,Museum Het Schip,museum,52.390488,4.873726,120,1,4.3,"Museum Het Schip is a residential complex in Amsterdam, the Netherlands.",11,17
POI0614,AMS,Uilenburger Synagoge,religion,52.370176,4.90534,30,0,4.2,Uilenburger Synagoge is a Jewish house of prayer in Amsterdam.,7,19
POI0615,AMS,"Nieuwe Meer, Noordoever",beach,52.334166,4.814034,150,0,4.0,A popular beach in Amsterdam.,0,24
POI0616,AMS,Brouwerij 't IJ,nightlife,52.366698,4.926347,120,1,4.2,"Brouwerij 't IJ is a Dutch brewery, in Amsterdam.",14,22
POI0617,AMS,AFAS Live,culture,52.312261,4.944217,90,1,4.3,AFAS Live is a concert hall in Amsterdam.,9,20
POI0618,AMS,Bloemenmarkt,food,52.366954,4.891405,60,1,4.3,"Bloemenmarkt is a market in Amsterdam, Netherlands.",9,17
POI0619,AMS,Hortus Botanicus,nature,52.366643,4.907775,90,0,4.3,Hortus Botanicus is a botanical garden in Amsterdam.,10,17
POI0620,AMS,De Bijenkorf,shopping,52.373349,4.893942,60,1,4.1,"De Bijenkorf is a department store in Amsterdam, the Netherlands.",11,21
POI0621,AMS,Koningin Emma,history,52.354103,4.86287,60,0,4.1,"Koningin Emma is a statue and memorial in Amsterdam, the Netherlands.",8,19
POI0622,AMS,Kraan 2868,landmark,52.377585,4.939833,60,1,4.1,"Kraan 2868 is a structure in Amsterdam, Netherlands.",8,20
POI0623,AMS,Oude Kerk,museum,52.374361,4.898072,120,1,4.4,Oude Kerk is an Amsterdam’s oldest building and oldest parish church.,10,18
POI0624,AMS,Lekstraatsynagoge,religion,52.34412,4.902919,30,0,4.1,"Lekstraatsynagoge is a synagogue in Amsterdam, Netherlands.",7,19
POI0625,AMS,Strand Diemerpark,beach,52.354266,4.986519,150,0,4.0,A popular beach in Amsterdam.,0,24
POI0626,AMS,Schiller,nightlife,52.365674,4.896587,120,1,4.0,"Schiller is a bar in Amsterdam, Netherlands.",16,0
POI0627,AMS,DeLaMar,culture,52.364419,4.880688,90,1,4.1,"DeLaMar is a theatre in Amsterdam, Netherlands.",9,20
POI0628,AMS,Dappermarkt,food,52.363153,4.927288,60,1,4.2,"Dappermarkt is a market in Amsterdam, Netherlands.",9,17
POI0629,AMS,Amstelpark,nature,52.328205,4.894235,90,0,4.3,"Amstelpark is a park in Amsterdam-Zuid, Netherlands.",0,24
POI0630,AMS,Villa Arena,shopping,52.312069,4.938675,60,1,4.0,"Villa Arena is a shopping mall in Amsterdam, the Netherlands.",10,20
POI0631,AMS,Van Randwijk-monument,history,52.358647,4.891456,60,0,4.0,A historic site in Amsterdam.,8,19
POI0632,AMS,Sint Olofskapel,landmark,52.376147,4.899985,60,1,4.1,"Sint Olofskapel is a church building in Amsterdam, Netherlands.",8,20
POI0633,AMS,Gemeenlandshuis,museum,52.361235,4.96637,120,1,4.1,"Gemeenlandshuis is a Dutch water board meeting house in Diemen, in Amsterdam.",12,16
POI0634,AMS,Thomaskerk,religion,52.342086,4.874826,30,0,4.1,"Thomaskerk is a church building in Amsterdam, Netherlands.",7,19
POI0635,AMS,Sloterstrand,beach,52.371723,4.822976,150,0,4.0,A popular beach in Amsterdam.,0,24
POI0636,AMS,Brandon,nightlife,52.375401,4.886415,120,1,4.0,A lively nightlife spot in Amsterdam.,15,1
POI0637,AMS,Opera & Ballet,culture,52.367431,4.901221,90,1,4.2,"Opera & Ballet is an opera house in Amsterdam, Netherlands.",9,20
POI0638,AMS,Albert Cuyp-markt,food,52.356054,4.894968,60,1,4.3,Albert Cuyp-markt is a street market in Amsterdam.,9,17
POI0639,AMS,Oosterpark,nature,52.360224,4.920422,90,0,4.2,"Oosterpark is a park in Amsterdam, Netherlands.",0,24
POI0640,AMS,Kalverpassage,shopping,52.367473,4.891561,60,1,4.1,A popular shopping spot in Amsterdam.,10,20
POI0641,AMS,Multatuli,history,52.374714,4.889431,60,0,4.0,"Multatuli is a public sculpture in Amsterdam, the Netherlands.",8,19
POI0642,AMS,Huis aan 3 grachten,landmark,52.369392,4.894681,60,1,4.1,Huis aan 3 grachten is a 17th C. canal house in Amsterdam.,8,20
POI0643,AMS,Wereldmuseum Amsterdam,museum,52.362688,4.92244,120,1,4.4,"Wereldmuseum Amsterdam is an anthropological museum located in Amsterdam, the Netherlands.",10,17
POI0644,AMS,Begijnhofkapel,religion,52.369296,4.889605,30,0,4.2,"Begijnhofkapel is a church in RM Amsterdam, Netherlands.",7,19
POI0645,AMS,Pllek,beach,52.398867,4.892903,150,0,4.0,A popular beach in Amsterdam.,0,24
POI0646,AMS,Reijnders,nightlife,52.364616,4.882904,120,1,4.0,A lively nightlife spot in Amsterdam.,18,2
POI0647,AMS,Meervaart Theater,culture,52.358948,4.807396,90,1,4.1,Meervaart Theater is a theatre in Amsterdam.,9,20
POI0648,AMS,Biologische woensdagmarkt,food,52.371635,4.938714,60,1,4.0,A well-regarded food destination in Amsterdam.,10,18
POI0649,AMS,Wertheimpark,nature,52.367865,4.908654,90,0,4.1,"Wertheimpark is a park in Amsterdam, the Netherlands.",0,24
POI0650,AMS,Amsterdamse Poort,shopping,52.31416,4.953144,60,1,4.1,Amsterdamse Poort is a shopping centre in the Amsterdam borough Amsterdam Zuidoost.,10,20
POI0651,AMS,Westerman Monument,history,52.366453,4.916424,60,0,4.0,"Westerman Monument is a memorial by Bart van Hove, Artis, Amsterdam, the Netherlands.",8,19
POI0652,AMS,Heilig Hartbeeld,landmark,52.338908,4.958975,60,1,4.0,"Heilig Hartbeeld is a Diemen, in Amsterdam.",8,20
POI0653,AMS,Willet-Holthuysen,museum,52.365603,4.899015,120,1,4.3,Willet-Holthuysen is a museum in Amsterdam.,10,17
POI0654,AMS,Obrechtkerk,religion,52.355894,4.875107,30,0,4.1,"Obrechtkerk is a church in Amsterdam, the Netherlands.",7,19
POI0655,AMS,Het Eikenhout,beach,52.394666,4.88262,150,0,4.0,A popular beach in Amsterdam.,0,24
POI0656,AMS,'t Mandje,nightlife,52.374815,4.900983,120,1,4.2,'t Mandje is a Bar in Amsterdam.,18,2
POI0657,AMS,Bellevue,culture,52.364097,4.880435,90,1,4.1,Bellevue is a theatre in Amsterdam.,9,20
POI0658,AMS,Markt Anton de Komplein,food,52.315953,4.95628,60,1,4.0,A well-regarded food destination in Amsterdam.,9,18
POI0659,AMS,Sarphatipark,nature,52.35442,4.896386,90,0,4.2,Sarphatipark is a park in Amsterdam.,0,24
POI0660,AMS,Woonboulevard Zaandam,shopping,52.427288,4.822652,60,1,4.0,"Woonboulevard Zaandam is a shopping mall in Zaandam, the Netherlands, in Amsterdam.",10,20
POI0661,AMS,Rembrandt,history,52.366004,4.896595,60,0,4.1,Rembrandt is a statue in Amsterdam.,8,19
POI0662,AMS,Voormalige Schouwburgpoort,landmark,52.369263,4.884232,60,1,4.2,A well-known landmark in Amsterdam.,8,20
POI0663,AMS,Museum Van Loon,museum,52.363464,4.893378,120,1,4.3,"Museum Van Loon is an Amsterdam museum on Keizersgracht 672, residence of members of the Van Loon family.",10,17
POI0664,AMS,Koningskerk,religion,52.348404,4.936261,30,0,4.1,Koningskerk is a church in Amsterdam.,7,19
POI0665,AMS,Scheltema,nightlife,52.372083,4.890368,120,1,4.0,"Scheltema is a bar in Amsterdam, Netherlands.",18,2
POI0666,AMS,OCCII,culture,52.354338,4.855337,90,1,4.1,OCCII is a Self-managed music venue in Amsterdam.,9,20
POI0667,AMS,Bos en Lommerplein markt,food,52.378563,4.845785,60,1,4.0,A well-regarded food destination in Amsterdam.,9,18
POI0668,AMS,Gerbrandypark,nature,52.377936,4.83072,90,0,4.1,Gerbrandypark is a park in Amsterdam.,0,24
POI0669,AMS,HEMA,shopping,52.353679,4.891022,60,1,4.0,A popular shopping spot in Amsterdam.,9,19
POI0670,AMS,Rozenoord,history,52.333962,4.898396,60,0,4.1,Rozenoord is a World War II memorial in Amsterdam.,8,19
POI0671,AMS,Wester-Amstel,landmark,52.30652,4.90559,60,1,4.0,"Wester-Amstel is a building in Amstelveen, Netherlands, in Amsterdam.",8,20
POI0672,AMS,Theo Thijssen Museum,museum,52.375521,4.882688,120,1,4.0,"Theo Thijssen Museum is a museum in Amsterdam, The Netherlands.",12,17
POI0673,AMS,Oude Lutherse Kerk,religion,52.368348,4.889191,30,0,4.1,"Oude Lutherse Kerk is a church building in Amsterdam, Netherlands.",7,19
POI0674,AMS,Brouwerij Troost,nightlife,52.386089,4.872816,120,1,4.0,"Brouwerij Troost is a brewery in the Netherlands, in Amsterdam.",11,1
POI0675,AMS,Orgelpark,culture,52.359912,4.868274,90,1,4.1,Orgelpark is an Amsterdam.,9,20
POI0676,AMS,Waterloopleinmarkt,food,52.368622,4.901193,60,1,4.0,A well-regarded food destination in Amsterdam.,9,18
POI0677,AMS,Theo van Goghpark,nature,52.349694,5.006661,90,0,4.1,"Theo van Goghpark is a park in Amsterdam, Netherlands.",0,24
POI0678,AMS,TK Maxx,shopping,52.374496,4.894406,60,1,4.0,A popular shopping spot in Amsterdam.,10,21
POI0679,AMS,Auschwitzmonument,history,52.367941,4.909206,60,0,4.1,A historic site in Amsterdam.,8,19
POI0680,AMS,Haarlemmerpoort,landmark,52.384967,4.88308,60,1,4.2,Haarlemmerpoort is a city gate in Amsterdam.,8,20
POI0681,AMS,Amsterdam Museum,museum,52.370431,4.890429,120,1,4.4,"Amsterdam Museum is a municipal museum in Amsterdam, Netherlands.",10,17
POI0682,AMS,Muiderkerk,religion,52.361733,4.924547,30,0,4.1,"Muiderkerk is a church building in Amsterdam, Netherlands.",7,19
POI0683,AMS,No Man's Art Gallery,nightlife,52.382372,4.855281,120,1,4.0,"No Man's Art Gallery is a travelling art gallery, in Amsterdam.",18,2
POI0684,AMS,Boom Chicago,culture,52.372808,4.879009,90,1,4.1,"Boom Chicago is an International English language improv troupe, based in Amsterdam.",9,20
POI0685,AMS,Yada Yada Market,food,52.421819,4.831779,60,1,4.0,A well-regarded food destination in Amsterdam.,10,23
POI0686,AMS,Diemerpark,nature,52.352134,4.986665,90,0,4.1,"Diemerpark is a park in Amsterdam, the Netherlands.",0,24
POI0687,AMS,Poppo,shopping,52.398676,4.93725,60,1,4.0,A popular shopping spot in Amsterdam.,10,20
POI0688,AMS,Thorbecke,history,52.365058,4.895853,60,0,4.1,A historic site in Amsterdam.,8,19
POI0689,AMS,Huize Frankendael,landmark,52.351161,4.933508,60,1,4.0,"Huize Frankendael is a house in Amsterdam, Netherlands.",8,20
POI0690,AMS,Allard Pierson Museum,museum,52.368805,4.893055,120,1,4.0,"Allard Pierson Museum is a former museum in Amsterdam, the Netherlands, until 2019.",9,18
POI0691,AMS,Hofkerk,religion,52.353037,4.93364,30,0,4.1,"Hofkerk is a church in Amsterdam, Netherlands.",7,19
POI0692,AMS,Rijnbar,nightlife,52.348804,4.904551,120,1,4.0,A lively nightlife spot in Amsterdam.,14,1
POI0693,AMS,De Krakeling,culture,52.386148,4.873548,90,1,4.1,A cultural venue in Amsterdam.,9,20
POI0694,AMS,Market 33,food,52.337363,4.871452,60,1,4.0,A well-regarded food destination in Amsterdam.,10,22
POI0695,AMS,Martin Luther Kingpark,nature,52.338496,4.905222,90,0,4.1,"Martin Luther Kingpark is a park in the Netherlands, in Amsterdam.",0,24
POI0696,AMS,Winkelcentrum Plein '40-'45,shopping,52.380077,4.822469,60,1,4.0,A popular shopping spot in Amsterdam.,10,20
POI0697,AMS,Simon Carmiggelt,history,52.359861,4.888709,60,0,4.1,"Simon Carmiggelt is a sculpture in Amsterdam-Centrum, Netherlands.",8,19
